arm,stt,category,n_gold,n_retrieved@12,recall@12,precision@12,f1@12,ndcg@12,n_retrieved@20,recall@20,precision@20,f1@20,ndcg@20,n_retrieved@30,recall@30,precision@30,f1@30,ndcg@30,n_retrieved@50,recall@50,precision@50,f1@50,ndcg@50,n_retrieved@70,recall@70,precision@70,f1@70,ndcg@70,n_retrieved@100,recall@100,precision@100,f1@100,ndcg@100,n_retrieved@all,recall@all,precision@all,f1@all,ndcg@all,r_precision,mrr,elapsed_s
dense,123,unparseable,2,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.263
dense,124,unparseable,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.114
dense,125,unparseable,4,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.077
dense,126,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.43067655807339306,20,1.0,0.05,0.09523809523809523,0.43067655807339306,30,1.0,0.03333333333333333,0.06451612903225806,0.43067655807339306,50,1.0,0.02,0.0392156862745098,0.43067655807339306,58,1.0,0.017241379310344827,0.03389830508474576,0.43067655807339306,58,1.0,0.017241379310344827,0.03389830508474576,0.43067655807339306,58,1.0,0.017241379310344827,0.03389830508474576,0.43067655807339306,0.0,0.25,0.205
dense,127,in_corpus,2,12,0.5,0.08333333333333333,0.14285714285714285,0.23719771276929622,20,0.5,0.05,0.09090909090909091,0.23719771276929622,30,0.5,0.03333333333333333,0.0625,0.23719771276929622,50,0.5,0.02,0.038461538461538464,0.23719771276929622,56,1.0,0.03571428571428571,0.0689655172413793,0.34475909804527366,56,1.0,0.03571428571428571,0.0689655172413793,0.34475909804527366,56,1.0,0.03571428571428571,0.0689655172413793,0.34475909804527366,0.0,0.2,0.086
dense,128,unparseable,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.226
dense,129,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,62,1.0,0.016129032258064516,0.031746031746031744,0.17070727966372012,62,1.0,0.016129032258064516,0.031746031746031744,0.17070727966372012,62,1.0,0.016129032258064516,0.031746031746031744,0.17070727966372012,0.0,0.017543859649122806,0.357
dense,13,mixed,3,12,0.3333333333333333,0.08333333333333333,0.13333333333333333,0.46927872602275644,20,0.6666666666666666,0.1,0.1739130434782609,0.5893943818208077,30,0.6666666666666666,0.06666666666666667,0.1212121212121212,0.5893943818208077,50,0.6666666666666666,0.04,0.07547169811320754,0.5893943818208077,55,0.6666666666666666,0.03636363636363636,0.06896551724137931,0.5893943818208077,55,0.6666666666666666,0.03636363636363636,0.06896551724137931,0.5893943818208077,55,0.6666666666666666,0.03636363636363636,0.06896551724137931,0.5893943818208077,0.3333333333333333,1.0,0.033
dense,130,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,1.0,0.03333333333333333,0.06451612903225806,0.2037950470905062,50,1.0,0.02,0.0392156862745098,0.2037950470905062,59,1.0,0.01694915254237288,0.03333333333333333,0.2037950470905062,59,1.0,0.01694915254237288,0.03333333333333333,0.2037950470905062,59,1.0,0.01694915254237288,0.03333333333333333,0.2037950470905062,0.0,0.034482758620689655,0.211
dense,131,in_corpus,2,12,0.5,0.08333333333333333,0.14285714285714285,0.3065735963827292,20,0.5,0.05,0.09090909090909091,0.3065735963827292,30,0.5,0.03333333333333333,0.0625,0.3065735963827292,50,0.5,0.02,0.038461538461538464,0.3065735963827292,51,0.5,0.0196078431372549,0.03773584905660377,0.3065735963827292,51,0.5,0.0196078431372549,0.03773584905660377,0.3065735963827292,51,0.5,0.0196078431372549,0.03773584905660377,0.3065735963827292,0.0,0.3333333333333333,0.24
dense,132,in_corpus,5,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.029
dense,133,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,1.0,0.02,0.0392156862745098,0.18003132665669264,63,1.0,0.015873015873015872,0.03125,0.18003132665669264,63,1.0,0.015873015873015872,0.03125,0.18003132665669264,63,1.0,0.015873015873015872,0.03125,0.18003132665669264,0.0,0.021739130434782608,0.269
dense,134,in_corpus,6,12,0.0,0.0,0.0,0.0,20,0.16666666666666666,0.05,0.07692307692307691,0.07256783117062009,30,0.16666666666666666,0.03333333333333333,0.05555555555555555,0.07256783117062009,50,0.16666666666666666,0.02,0.03571428571428571,0.07256783117062009,66,0.3333333333333333,0.030303030303030304,0.05555555555555555,0.12514964330596667,66,0.3333333333333333,0.030303030303030304,0.05555555555555555,0.12514964330596667,66,0.3333333333333333,0.030303030303030304,0.05555555555555555,0.12514964330596667,0.0,0.058823529411764705,0.172
dense,135,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.3562071871080222,20,1.0,0.05,0.09523809523809523,0.3562071871080222,30,1.0,0.03333333333333333,0.06451612903225806,0.3562071871080222,50,1.0,0.02,0.0392156862745098,0.3562071871080222,63,1.0,0.015873015873015872,0.03125,0.3562071871080222,63,1.0,0.015873015873015872,0.03125,0.3562071871080222,63,1.0,0.015873015873015872,0.03125,0.3562071871080222,0.0,0.16666666666666666,0.081
dense,136,unparseable,4,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.172
dense,137,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.17
dense,138,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.2890648263178879,20,1.0,0.05,0.09523809523809523,0.2890648263178879,30,1.0,0.03333333333333333,0.06451612903225806,0.2890648263178879,42,1.0,0.023809523809523808,0.046511627906976744,0.2890648263178879,42,1.0,0.023809523809523808,0.046511627906976744,0.2890648263178879,42,1.0,0.023809523809523808,0.046511627906976744,0.2890648263178879,42,1.0,0.023809523809523808,0.046511627906976744,0.2890648263178879,0.0,0.1,0.179
dense,139,in_corpus,5,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.08
dense,14,ooc,2,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.047
dense,140,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,41,1.0,0.024390243902439025,0.047619047619047616,0.18790182470910757,41,1.0,0.024390243902439025,0.047619047619047616,0.18790182470910757,41,1.0,0.024390243902439025,0.047619047619047616,0.18790182470910757,41,1.0,0.024390243902439025,0.047619047619047616,0.18790182470910757,0.0,0.02564102564102564,0.191
dense,141,unparseable,4,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.174
dense,142,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.223
dense,143,unparseable,4,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.286
dense,144,in_corpus,1,12,0.0,0.0,0.0,0.0,20,1.0,0.05,0.09523809523809523,0.23540891336663824,30,1.0,0.03333333333333333,0.06451612903225806,0.23540891336663824,43,1.0,0.023255813953488372,0.04545454545454545,0.23540891336663824,43,1.0,0.023255813953488372,0.04545454545454545,0.23540891336663824,43,1.0,0.023255813953488372,0.04545454545454545,0.23540891336663824,43,1.0,0.023255813953488372,0.04545454545454545,0.23540891336663824,0.0,0.05555555555555555,0.145
dense,145,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.6309297535714575,20,1.0,0.05,0.09523809523809523,0.6309297535714575,30,1.0,0.03333333333333333,0.06451612903225806,0.6309297535714575,50,1.0,0.02,0.0392156862745098,0.6309297535714575,52,1.0,0.019230769230769232,0.03773584905660378,0.6309297535714575,52,1.0,0.019230769230769232,0.03773584905660378,0.6309297535714575,52,1.0,0.019230769230769232,0.03773584905660378,0.6309297535714575,0.0,0.5,0.225
dense,146,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.152
dense,147,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,1.0,20,1.0,0.05,0.09523809523809523,1.0,30,1.0,0.03333333333333333,0.06451612903225806,1.0,48,1.0,0.020833333333333332,0.04081632653061225,1.0,48,1.0,0.020833333333333332,0.04081632653061225,1.0,48,1.0,0.020833333333333332,0.04081632653061225,1.0,48,1.0,0.020833333333333332,0.04081632653061225,1.0,1.0,1.0,0.275
dense,148,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,1.0,0.03333333333333333,0.06451612903225806,0.20184908658209985,50,1.0,0.02,0.0392156862745098,0.20184908658209985,55,1.0,0.01818181818181818,0.03571428571428572,0.20184908658209985,55,1.0,0.01818181818181818,0.03571428571428572,0.20184908658209985,55,1.0,0.01818181818181818,0.03571428571428572,0.20184908658209985,0.0,0.03333333333333333,0.104
dense,149,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.6309297535714575,20,1.0,0.05,0.09523809523809523,0.6309297535714575,30,1.0,0.03333333333333333,0.06451612903225806,0.6309297535714575,50,1.0,0.02,0.0392156862745098,0.6309297535714575,53,1.0,0.018867924528301886,0.037037037037037035,0.6309297535714575,53,1.0,0.018867924528301886,0.037037037037037035,0.6309297535714575,53,1.0,0.018867924528301886,0.037037037037037035,0.6309297535714575,0.0,0.5,0.151
dense,15,unparseable,2,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.052
dense,150,in_corpus,3,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.14
dense,151,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,1.0,0.02,0.0392156862745098,0.1781035935540111,63,1.0,0.015873015873015872,0.03125,0.1781035935540111,63,1.0,0.015873015873015872,0.03125,0.1781035935540111,63,1.0,0.015873015873015872,0.03125,0.1781035935540111,0.0,0.020833333333333332,0.075
dense,152,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.3562071871080222,20,1.0,0.05,0.09523809523809523,0.3562071871080222,30,1.0,0.03333333333333333,0.06451612903225806,0.3562071871080222,32,1.0,0.03125,0.06060606060606061,0.3562071871080222,32,1.0,0.03125,0.06060606060606061,0.3562071871080222,32,1.0,0.03125,0.06060606060606061,0.3562071871080222,32,1.0,0.03125,0.06060606060606061,0.3562071871080222,0.0,0.16666666666666666,0.044
dense,153,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,1.0,0.03333333333333333,0.06451612903225806,0.21810429198553155,50,1.0,0.02,0.0392156862745098,0.21810429198553155,55,1.0,0.01818181818181818,0.03571428571428572,0.21810429198553155,55,1.0,0.01818181818181818,0.03571428571428572,0.21810429198553155,55,1.0,0.01818181818181818,0.03571428571428572,0.21810429198553155,0.0,0.043478260869565216,0.104
dense,154,in_corpus,1,12,0.0,0.0,0.0,0.0,20,1.0,0.05,0.09523809523809523,0.26264953503719357,30,1.0,0.03333333333333333,0.06451612903225806,0.26264953503719357,42,1.0,0.023809523809523808,0.046511627906976744,0.26264953503719357,42,1.0,0.023809523809523808,0.046511627906976744,0.26264953503719357,42,1.0,0.023809523809523808,0.046511627906976744,0.26264953503719357,42,1.0,0.023809523809523808,0.046511627906976744,0.26264953503719357,0.0,0.07692307692307693,0.19
dense,155,in_corpus,2,12,0.5,0.08333333333333333,0.14285714285714285,0.38685280723454163,20,0.5,0.05,0.09090909090909091,0.38685280723454163,30,0.5,0.03333333333333333,0.0625,0.38685280723454163,50,0.5,0.02,0.038461538461538464,0.38685280723454163,53,0.5,0.018867924528301886,0.03636363636363636,0.38685280723454163,53,0.5,0.018867924528301886,0.03636363636363636,0.38685280723454163,53,0.5,0.018867924528301886,0.03636363636363636,0.38685280723454163,0.5,0.5,0.266
dense,156,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.266
dense,157,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.5,20,1.0,0.05,0.09523809523809523,0.5,30,1.0,0.03333333333333333,0.06451612903225806,0.5,36,1.0,0.027777777777777776,0.05405405405405406,0.5,36,1.0,0.027777777777777776,0.05405405405405406,0.5,36,1.0,0.027777777777777776,0.05405405405405406,0.5,36,1.0,0.027777777777777776,0.05405405405405406,0.5,0.0,0.3333333333333333,0.192
dense,158,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.38685280723454163,20,1.0,0.05,0.09523809523809523,0.38685280723454163,30,1.0,0.03333333333333333,0.06451612903225806,0.38685280723454163,50,1.0,0.02,0.0392156862745098,0.38685280723454163,58,1.0,0.017241379310344827,0.03389830508474576,0.38685280723454163,58,1.0,0.017241379310344827,0.03389830508474576,0.38685280723454163,58,1.0,0.017241379310344827,0.03389830508474576,0.38685280723454163,0.0,0.2,0.073
