arm,stt,category,n_gold,n_retrieved@12,recall@12,precision@12,f1@12,ndcg@12,n_retrieved@20,recall@20,precision@20,f1@20,ndcg@20,n_retrieved@30,recall@30,precision@30,f1@30,ndcg@30,n_retrieved@50,recall@50,precision@50,f1@50,ndcg@50,n_retrieved@70,recall@70,precision@70,f1@70,ndcg@70,n_retrieved@100,recall@100,precision@100,f1@100,ndcg@100,n_retrieved@all,recall@all,precision@all,f1@all,ndcg@all,r_precision,mrr,elapsed_s
dense,124,unparseable,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.035
dense,128,unparseable,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.029
dense,132,in_corpus,5,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.023
dense,140,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,41,1.0,0.024390243902439025,0.047619047619047616,0.18790182470910757,41,1.0,0.024390243902439025,0.047619047619047616,0.18790182470910757,41,1.0,0.024390243902439025,0.047619047619047616,0.18790182470910757,41,1.0,0.024390243902439025,0.047619047619047616,0.18790182470910757,0.0,0.02564102564102564,0.063
dense,141,unparseable,4,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,0.0,0.0,0.046
dense,147,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,1.0,20,1.0,0.05,0.09523809523809523,1.0,30,1.0,0.03333333333333333,0.06451612903225806,1.0,48,1.0,0.020833333333333332,0.04081632653061225,1.0,48,1.0,0.020833333333333332,0.04081632653061225,1.0,48,1.0,0.020833333333333332,0.04081632653061225,1.0,48,1.0,0.020833333333333332,0.04081632653061225,1.0,1.0,1.0,0.032
dense,151,in_corpus,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,1.0,0.02,0.0392156862745098,0.1781035935540111,63,1.0,0.015873015873015872,0.03125,0.1781035935540111,63,1.0,0.015873015873015872,0.03125,0.1781035935540111,63,1.0,0.015873015873015872,0.03125,0.1781035935540111,0.0,0.020833333333333332,0.032
dense,154,in_corpus,1,12,0.0,0.0,0.0,0.0,20,1.0,0.05,0.09523809523809523,0.26264953503719357,30,1.0,0.03333333333333333,0.06451612903225806,0.26264953503719357,42,1.0,0.023809523809523808,0.046511627906976744,0.26264953503719357,42,1.0,0.023809523809523808,0.046511627906976744,0.26264953503719357,42,1.0,0.023809523809523808,0.046511627906976744,0.26264953503719357,42,1.0,0.023809523809523808,0.046511627906976744,0.26264953503719357,0.0,0.07692307692307693,0.027
dense,160,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.3333333333333333,20,1.0,0.05,0.09523809523809523,0.3333333333333333,30,1.0,0.03333333333333333,0.06451612903225806,0.3333333333333333,50,1.0,0.02,0.0392156862745098,0.3333333333333333,61,1.0,0.01639344262295082,0.03225806451612903,0.3333333333333333,61,1.0,0.01639344262295082,0.03225806451612903,0.3333333333333333,61,1.0,0.01639344262295082,0.03225806451612903,0.3333333333333333,0.0,0.14285714285714285,0.031
dense,164,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.3010299956639812,20,1.0,0.05,0.09523809523809523,0.3010299956639812,30,1.0,0.03333333333333333,0.06451612903225806,0.3010299956639812,44,1.0,0.022727272727272728,0.044444444444444446,0.3010299956639812,44,1.0,0.022727272727272728,0.044444444444444446,0.3010299956639812,44,1.0,0.022727272727272728,0.044444444444444446,0.3010299956639812,44,1.0,0.022727272727272728,0.044444444444444446,0.3010299956639812,0.0,0.1111111111111111,0.048
dense,166,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.3333333333333333,20,1.0,0.05,0.09523809523809523,0.3333333333333333,30,1.0,0.03333333333333333,0.06451612903225806,0.3333333333333333,33,1.0,0.030303030303030304,0.05882352941176471,0.3333333333333333,33,1.0,0.030303030303030304,0.05882352941176471,0.3333333333333333,33,1.0,0.030303030303030304,0.05882352941176471,0.3333333333333333,33,1.0,0.030303030303030304,0.05882352941176471,0.3333333333333333,0.0,0.14285714285714285,0.033
