arm,stt,category,n_gold,n_retrieved@12,recall@12,precision@12,f1@12,ndcg@12,n_retrieved@20,recall@20,precision@20,f1@20,ndcg@20,n_retrieved@30,recall@30,precision@30,f1@30,ndcg@30,n_retrieved@50,recall@50,precision@50,f1@50,ndcg@50,n_retrieved@70,recall@70,precision@70,f1@70,ndcg@70,n_retrieved@100,recall@100,precision@100,f1@100,ndcg@100,n_retrieved@all,recall@all,precision@all,f1@all,ndcg@all,r_precision,mrr,elapsed_s
dense,20,in_corpus,2,12,1.0,0.16666666666666666,0.2857142857142857,0.7977228895450266,20,1.0,0.1,0.18181818181818182,0.7977228895450266,30,1.0,0.06666666666666667,0.125,0.7977228895450266,36,1.0,0.05555555555555555,0.10526315789473684,0.7977228895450266,36,1.0,0.05555555555555555,0.10526315789473684,0.7977228895450266,36,1.0,0.05555555555555555,0.10526315789473684,0.7977228895450266,36,1.0,0.05555555555555555,0.10526315789473684,0.7977228895450266,0.5,1.0,0.049
dense,200,in_corpus,3,12,0.3333333333333333,0.08333333333333333,0.13333333333333333,0.46927872602275644,20,0.3333333333333333,0.05,0.08695652173913045,0.46927872602275644,30,0.3333333333333333,0.03333333333333333,0.0606060606060606,0.46927872602275644,50,0.3333333333333333,0.02,0.03773584905660377,0.46927872602275644,56,0.3333333333333333,0.017857142857142856,0.03389830508474576,0.46927872602275644,56,0.3333333333333333,0.017857142857142856,0.03389830508474576,0.46927872602275644,56,0.3333333333333333,0.017857142857142856,0.03389830508474576,0.46927872602275644,0.3333333333333333,1.0,0.048
dense,201,unparseable,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.049
dense,202,in_corpus,2,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.5,0.03333333333333333,0.0625,0.13554521828632396,50,0.5,0.02,0.038461538461538464,0.13554521828632396,59,0.5,0.01694915254237288,0.03278688524590164,0.13554521828632396,59,0.5,0.01694915254237288,0.03278688524590164,0.13554521828632396,59,0.5,0.01694915254237288,0.03278688524590164,0.13554521828632396,0.0,0.045454545454545456,0.056
dense,21,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,1.0,20,1.0,0.05,0.09523809523809523,1.0,30,1.0,0.03333333333333333,0.06451612903225806,1.0,50,1.0,0.02,0.0392156862745098,1.0,52,1.0,0.019230769230769232,0.03773584905660378,1.0,52,1.0,0.019230769230769232,0.03773584905660378,1.0,52,1.0,0.019230769230769232,0.03773584905660378,1.0,1.0,1.0,0.051
dense,22,in_corpus,2,12,0.5,0.08333333333333333,0.14285714285714285,0.18457569677956817,20,0.5,0.05,0.09090909090909091,0.18457569677956817,30,0.5,0.03333333333333333,0.0625,0.18457569677956817,48,0.5,0.020833333333333332,0.039999999999999994,0.18457569677956817,48,0.5,0.020833333333333332,0.039999999999999994,0.18457569677956817,48,0.5,0.020833333333333332,0.039999999999999994,0.18457569677956817,48,0.5,0.020833333333333332,0.039999999999999994,0.18457569677956817,0.0,0.1111111111111111,0.062
dense,23,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,1.0,20,1.0,0.05,0.09523809523809523,1.0,30,1.0,0.03333333333333333,0.06451612903225806,1.0,50,1.0,0.02,0.0392156862745098,1.0,52,1.0,0.019230769230769232,0.03773584905660378,1.0,52,1.0,0.019230769230769232,0.03773584905660378,1.0,52,1.0,0.019230769230769232,0.03773584905660378,1.0,1.0,1.0,0.055
dense,24,ooc,2,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.062
dense,25,in_corpus,1,12,1.0,0.08333333333333333,0.15384615384615385,0.38685280723454163,20,1.0,0.05,0.09523809523809523,0.38685280723454163,30,1.0,0.03333333333333333,0.06451612903225806,0.38685280723454163,36,1.0,0.027777777777777776,0.05405405405405406,0.38685280723454163,36,1.0,0.027777777777777776,0.05405405405405406,0.38685280723454163,36,1.0,0.027777777777777776,0.05405405405405406,0.38685280723454163,36,1.0,0.027777777777777776,0.05405405405405406,0.38685280723454163,0.0,0.2,0.056
dense,26,ooc,1,12,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.057
